rating,offer,price,mrp,results,title_name
,82% off,₹184,"1,056",https://www.flipkart.com/lusso-pelle-women-formal-brown-artificial-leather-wallet/p/itmf3zexndgcj4cq?pid=WCWEUVCSST9JGGXA&lid=LSTWCWEUVCSST9JGGXAO3PJWN&marketplace=FLIPKART&srno=b_8_319&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1d624faa-b3f0-4445-aad8-8417dbfbc76f.WCWEUVCSST9JGGXA.SEARCH,"Women Formal Brown Artificial Leather Wallet,  (6 Card Slots)"
,77% off,₹265,"1,199",https://www.flipkart.com/dezire-crafts-men-multicolor-artificial-leather-wallet/p/itmfdxpdyggrzzv8?pid=WCWFDXFD7ZENKNXV&lid=LSTWCWFDXFD7ZENKNXVA99IEH&marketplace=FLIPKART&srno=b_8_315&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e609afee-b2f5-4dc1-b2d4-7ced6a32f492.WCWFDXFD7ZENKNXV.SEARCH,"Men Multicolor Artificial Leather Wallet,  (8 Card Slots)"
,74% off,₹179,699,https://www.flipkart.com/wenzest-boys-formal-black-artificial-leather-wallet/p/itmf3zewk4wmedph?pid=WCWEZGZTGTWCQSTX&lid=LSTWCWEZGZTGTWCQSTXTUFMXW&marketplace=FLIPKART&srno=b_8_317&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=46e193cb-8672-4fa7-8c58-71f18833c9b9.WCWEZGZTGTWCQSTX.SEARCH,"Boys Formal Black Artificial Leather Wallet,  (10 Card Slots)"
,73% off,"₹1,099","4,200",https://www.flipkart.com/louis-stitch-men-brown-genuine-leather-wallet/p/itmf3zetqghrtrah?pid=WCWEZGHE7CXUK7BG&lid=LSTWCWEZGHE7CXUK7BGQ31IVB&marketplace=FLIPKART&srno=b_8_314&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgI0uc3FT2NTpRrVXOWcc0brDfOYN0pK8ZbNL2gUoBP6Tg%3D%3D,"Men Brown Genuine Leather Wallet,  (10 Card Slots)"
,81% off,₹241,"1,295",https://www.flipkart.com/tnw-girls-casual-tan-artificial-leather-wallet/p/itmf3zenu2u269jd?pid=WCWFYY9SUYKVV4CZ&lid=LSTWCWFYY9SUYKVV4CZ45F1GS&marketplace=FLIPKART&srno=b_8_313&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=834a3abd-64c1-46e7-b2bc-2d170b43f7ef.WCWFYY9SUYKVV4CZ.SEARCH,"Girls Casual Tan Artificial Leather Wallet,  (3 Card Slots)"
,76% off,₹999,"4,200",https://www.flipkart.com/louis-stitch-men-brown-genuine-leather-wallet/p/itmf3zexu7xcfash?pid=WCWFYGGHWBE3RAHA&lid=LSTWCWFYGGHWBE3RAHARDQCE7&marketplace=FLIPKART&srno=b_8_310&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgLwSBk1OHMcscMqgCiYqc6%2Fb7Urz2qiq3T1UE%2Bv8oChhA%3D%3D,"Men Brown Genuine Leather Wallet,  (15 Card Slots)"
,69% off,₹390,"1,299",https://www.flipkart.com/bogesi-men-casual-black-genuine-leather-wallet/p/itme4zshjxmxjhcw?pid=WCWE3PD58YRGH2YY&lid=LSTWCWE3PD58YRGH2YYRKISY5&marketplace=FLIPKART&srno=b_8_312&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=87b05b0e-8dde-479a-af0a-f9647527ae43.WCWE3PD58YRGH2YY.SEARCH,"Men Casual Black Genuine Leather Wallet,  (7 Card Slots)"
,86% off,₹139,999,https://www.flipkart.com/kingsman-men-tan-genuine-leather-wallet/p/itmf8eebax7emney?pid=WCWF8E2G5XZGH2EF&lid=LSTWCWF8E2G5XZGH2EFMLOGU8&marketplace=FLIPKART&srno=b_8_307&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=98462bcf-a2b8-498f-a75c-a518979e818d.WCWF8E2G5XZGH2EF.SEARCH,"Men Tan Genuine Leather Wallet,  (8 Card Slots)"
,73% off,₹159,599,https://www.flipkart.com/macberry-boys-beige-artificial-leather-wallet/p/itmfdsggy7d98bhq?pid=WCWFDSEGF6MVBHBN&lid=LSTWCWFDSEGF6MVBHBNH8VY6X&marketplace=FLIPKART&srno=b_8_308&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=8db9eb5d-bc98-4483-8f17-14f91491ec44.WCWFDSEGF6MVBHBN.SEARCH,"Boys Beige Artificial Leather Wallet,  (8 Card Slots)"
,73% off,₹294,"1,099",https://www.flipkart.com/laurels-men-brown-artificial-leather-wallet/p/itmf3zevhzgfzgzt?pid=WCWFFPNACZGMGKSE&srno=b_8_311&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f964622a-c711-4f62-97a0-bbe2d39f5b81.WCWFFPNACZGMGKSE.SEARCH,"Men Brown Artificial Leather Wallet,  (6 Card Slots)"
,62% off,₹299,799,https://www.flipkart.com/white-bear-men-beige-artificial-leather-wallet/p/itmfcj2rjhkwwtzf?pid=WCWFCGRDNKXJG3U9&lid=LSTWCWFCGRDNKXJG3U9GIMGR5&marketplace=FLIPKART&srno=b_8_306&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=0f2b360d-4600-4f6c-8f85-96889da93923.WCWFCGRDNKXJG3U9.SEARCH,"Men Beige Artificial Leather Wallet,  (3 Card Slots)"
,77% off,₹225,999,https://www.flipkart.com/wenzest-men-tan-genuine-leather-wallet/p/itmf3zepyckzpx63?pid=WCWFF9ANNEQSZMNG&lid=LSTWCWFF9ANNEQSZMNGAU2D9M&marketplace=FLIPKART&srno=b_8_309&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f2bcda6c-8773-4356-bfc8-57ff097d10d7.WCWFF9ANNEQSZMNG.SEARCH,"Men Tan Genuine Leather Wallet,  (5 Card Slots)"
,74% off,₹259,999,https://www.flipkart.com/lorem-men-tan-genuine-leather-wallet/p/itmfg4vffuyshhrf?pid=WCWFG4HZ52FNHD9H&lid=LSTWCWFG4HZ52FNHD9HZVPLEX&marketplace=FLIPKART&srno=b_8_304&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgK6L%2BbG7p1ZUAtTmp2sln6bj9bZRUgna17hayguMo%2BI7A%3D%3D,"Men Tan Genuine Leather Wallet,  (9 Card Slots)"
,63% off,₹864,"2,390",https://www.flipkart.com/lavie-women-trendy-red-artificial-leather-wallet/p/itmf7ztenq658gnm?pid=WCWF7ZTEMYZMRZZV&lid=LSTWCWF7ZTEMYZMRZZVK0ONON&marketplace=FLIPKART&srno=b_8_303&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=6bf916f7-0b63-46dd-b760-2e386a87f220.WCWF7ZTEMYZMRZZV.SEARCH,"Women Trendy Red Artificial Leather Wallet,  (12 Card Slots)"
,84% off,₹225,"1,499",https://www.flipkart.com/delma-boys-beige-artificial-leather-wallet/p/itmf3zewfguste3e?pid=WCWEVDWKTWU62YZN&lid=LSTWCWEVDWKTWU62YZN8J9A8R&marketplace=FLIPKART&srno=b_8_299&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e4760227-c7b7-4a55-8226-1d10bd267630.WCWEVDWKTWU62YZN.SEARCH,"Boys Beige Artificial Leather Wallet,  (9 Card Slots)"
,69% off,₹399,"1,299",https://www.flipkart.com/shihang-men-casual-formal-black-genuine-leather-wallet/p/itmf9y2hsapbgd7t?pid=WCWF9W9TT8TVYKSR&lid=LSTWCWF9W9TT8TVYKSRTUFWZR&marketplace=FLIPKART&srno=b_8_300&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgLidzIcaae49SGUWMGTTyFsoX0sUTozIKswxPCxeTH9cw%3D%3D,"Men Casual, Formal Black Genuine Leather Wallet,  (8 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-casual-blue-tan-artificial-leather-wallet/p/itmf3zffgdvmcyhv?pid=WCWF3DZV5NUEHH4Z&lid=LSTWCWF3DZV5NUEHH4ZEUYNGT&marketplace=FLIPKART&srno=b_8_302&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=72415e55-751d-4c4e-ab96-e0e8fa51bc01.WCWF3DZV5NUEHH4Z.SEARCH,"Men Casual Blue, Tan Artificial Leather Wallet,  (8 Card Slots)"
,63% off,₹443,"1,199",https://www.flipkart.com/metronaut-men-grey-genuine-leather-wallet/p/itmf6jsfchfmepks?pid=WCWF6JSFZXJZKFNW&lid=LSTWCWF6JSFZXJZKFNW1VXOIK&marketplace=FLIPKART&srno=b_8_301&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=73a4a5bd-4831-4a6d-bb7f-97cf12af51c6.WCWF6JSFZXJZKFNW.SEARCH,"Men Grey Genuine Leather Wallet,  (4 Card Slots)"
,82% off,₹212,"1,195",https://www.flipkart.com/pocket-bazar-men-casual-black-artificial-leather-wallet/p/itmf8xgtatsvgqkg?pid=WCWF8WHVRMKHCZ66&lid=LSTWCWF8WHVRMKHCZ66S8DPOG&marketplace=FLIPKART&srno=b_8_298&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=dcd8455c-280a-42b9-a79d-e0be9768adee.WCWF8WHVRMKHCZ66.SEARCH,"Men Casual Black Artificial Leather Wallet,  (7 Card Slots)"
,84% off,₹159,999,https://www.flipkart.com/billiondeal-premium-bi-fold-high-quality-leather-men-s-wallet-10-card-holder/p/itmezgtavrrzcw5h?pid=CHDEZGG9ZQGYFEFG&lid=LSTCHDEZGG9ZQGYFEFGIQEM0B&marketplace=FLIPKART&srno=b_8_305&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=3a70cc6a-1fc7-4236-a530-09347d5042ad.CHDEZGG9ZQGYFEFG.SEARCH,"Billiondeal Premium bi-Fold High Quality Leather Men's Wallet & 10 Card Holder,  (Set of 1, Brown)"
,80% off,₹229,"1,195",https://www.flipkart.com/pocket-bazar-men-tan-artificial-leather-wallet/p/itmf8xgtatsvgqkg?pid=WCWFAH7YFHTFGFZS&lid=LSTWCWFAH7YFHTFGFZS3LMB3A&marketplace=FLIPKART&srno=b_8_297&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e319157a-825e-4491-96a0-97d33acc7312.WCWFAH7YFHTFGFZS.SEARCH,"Men Tan Artificial Leather Wallet,  (7 Card Slots)"
,81% off,₹225,"1,195",https://www.flipkart.com/pocket-bazar-men-brown-artificial-leather-wallet/p/itmf8xgtatsvgqkg?pid=WCWF8WHVZZZB4B92&lid=LSTWCWF8WHVZZZB4B92ODTSTZ&marketplace=FLIPKART&srno=b_8_296&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1766cfa1-a1e2-46f8-890c-67118802996d.WCWF8WHVZZZB4B92.SEARCH,"Men Brown Artificial Leather Wallet,  (7 Card Slots)"
,81% off,₹223,"1,195",https://www.flipkart.com/sa-enterprises-girls-casual-tan-artificial-leather-wallet/p/itmf3zetkhqdpryx?pid=WCWFFFZ2TQZGSNAG&lid=LSTWCWFFFZ2TQZGSNAGAH9KHO&marketplace=FLIPKART&srno=b_8_295&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a6dcd1bc-b526-481a-ae06-b5a1239020dc.WCWFFFZ2TQZGSNAG.SEARCH,"Girls Casual Tan Artificial Leather Wallet,  (3 Card Slots)"
,65% off,₹209,599,https://www.flipkart.com/macberry-boys-brown-artificial-leather-wallet/p/itmfbrsxdkznpsuq?pid=WCWFBRGPPN6MTQNX&lid=LSTWCWFBRGPPN6MTQNXSYEXNT&marketplace=FLIPKART&srno=b_8_292&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=0822751b-017a-4550-826c-ee7582414865.WCWFBRGPPN6MTQNX.SEARCH,"Boys Brown Artificial Leather Wallet,  (6 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/elligator-men-tan-artificial-leather-wallet/p/itmf3zdg8gmazu7p?pid=WCWESX8GCAZHGU6R&lid=LSTWCWESX8GCAZHGU6RRMBW0Q&marketplace=FLIPKART&srno=b_8_291&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=7494d2a5-d9bf-426c-9c29-1423e3020e87.WCWESX8GCAZHGU6R.SEARCH,"Men Tan Artificial Leather Wallet,  (5 Card Slots)"
,83% off,₹219,"1,299",https://www.flipkart.com/rosset-men-black-artificial-leather-wallet/p/itmf3zebu9xr9afq?pid=WCWEJCVM8H2MBECD&lid=LSTWCWEJCVM8H2MBECD9YQHXV&marketplace=FLIPKART&srno=b_8_289&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=34d662dd-24cd-4814-89ad-1a7d2eb073d2.WCWEJCVM8H2MBECD.SEARCH,"Men Black Artificial Leather Wallet,  (3 Card Slots)"
,72% off,₹136,499,https://www.flipkart.com/fastop-business-card-atm-credit-card-wallet-holder-aluminum-metal-case-box-blocking-hard-holder-silver-women-6/p/itmepx6mzztb2gfg?pid=CHDEPX6MZJUQ92H9&lid=LSTCHDEPX6MZJUQ92H9JG02W3&marketplace=FLIPKART&srno=b_8_293&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=10d8052b-404c-4967-b0f8-29f6295917cb.CHDEPX6MZJUQ92H9.SEARCH,"FASTOP Business Card, ATM Card, Credit Card Wallet Holder Aluminum Metal Case Box, Blocking Hard Case Holder  Silver for Women 6 Card Holder,  (Set of 1, Grey)"
,78% off,₹529,"2,499",https://www.flipkart.com/hidelink-men-casual-brown-genuine-leather-wallet/p/itmf3zevdyyaqrjg?pid=WCWEVNWWHBZJZYYZ&lid=LSTWCWEVNWWHBZJZYYZEQ7QVV&marketplace=FLIPKART&srno=b_8_294&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgK0skZRjL1zF9tEUChsbTnEVCIwltIXAwJ8%2BvyFoD9LQw%3D%3D,"Men Casual Brown Genuine Leather Wallet,  (4 Card Slots)"
,62% off,₹189,499,https://www.flipkart.com/ibex-men-casual-brown-artificial-leather-wallet/p/itmf8qb4hyprq4q6?pid=WCWF8Q5XUHTFWEB2&lid=LSTWCWF8Q5XUHTFWEB2RQNG7O&marketplace=FLIPKART&srno=b_8_287&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=82878656-f739-4a37-aa80-da362ece6be6.WCWF8Q5XUHTFWEB2.SEARCH,"Men Casual Brown Artificial Leather Wallet,  (5 Card Slots)"
,75% off,₹299,"1,199",https://www.flipkart.com/pocket-bazar-men-black-artificial-leather-wallet/p/itmffyjgzhvt7zfy?pid=WCWFFYFPP4GH6E7D&lid=LSTWCWFFYFPP4GH6E7D0PMK2X&marketplace=FLIPKART&srno=b_8_288&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1c421f5e-ab78-4cc0-a24b-e76853ecfd61.WCWFFYFPP4GH6E7D.SEARCH,"Men Black Artificial Leather Wallet,  (10 Card Slots)"
,70% off,₹269,899,https://www.flipkart.com/newport-men-brown-genuine-leather-wallet/p/itmf3zdf8q7uzsza?pid=WCWEWSZRHAWT6YER&lid=LSTWCWEWSZRHAWT6YERZJDJIB&marketplace=FLIPKART&srno=b_8_286&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=44543591-edc3-4b44-87cd-b3a62f229936.WCWEWSZRHAWT6YER.SEARCH,"Men Brown Genuine Leather Wallet,  (9 Card Slots)"
,71% off,₹687,"2,390",https://www.flipkart.com/lavie-women-multicolor-artificial-leather-wallet/p/itmf7zteabatpceh?pid=WCWF7ZTEFAEPGRQD&lid=LSTWCWF7ZTEFAEPGRQDHLVSEO&marketplace=FLIPKART&srno=b_8_285&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=75c2a518-574f-4d0d-a459-0bdcc9f855d1.WCWF7ZTEFAEPGRQD.SEARCH,"Women Multicolor Artificial Leather Wallet,  (18 Card Slots)"
,71% off,₹549,"1,920",https://www.flipkart.com/krosshorn-men-brown-genuine-leather-wallet/p/itmfa7crtuturdwd?pid=WCWFA77HHZ2EEWGF&lid=LSTWCWFA77HHZ2EEWGFWR4W8D&marketplace=FLIPKART&srno=b_8_284&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgI8%2FjpiZE02VgPRrOQyS%2F%2Bpxk7%2Bokbl8uXR9X0rbvbRSw%3D%3D,"Men Brown Genuine Leather Wallet,  (6 Card Slots)"
,75% off,₹499,"1,999",https://www.flipkart.com/quetzal-men-tan-genuine-leather-wallet/p/itmfbsdtxghfcgxn?pid=WCWFBQW5FTWJ7EQ7&lid=LSTWCWFBQW5FTWJ7EQ78QGSBV&marketplace=FLIPKART&srno=b_8_283&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=80d5406d-52cd-4a21-8707-23a682a3cb37.WCWFBQW5FTWJ7EQ7.SEARCH,"Men Tan Genuine Leather Wallet,  (5 Card Slots)"
,84% off,₹199,"1,299",https://www.flipkart.com/quetzal-men-casual-black-genuine-leather-wallet/p/itmf4s2gg8rdxk8j?pid=WCWF4SFNNC7GPHWV&lid=LSTWCWF4SFNNC7GPHWVZKUSMB&marketplace=FLIPKART&srno=b_8_290&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_p7M6sUATuDDiKq4QpxyRmUPpmpchR5PzqdTUJbdBAgI6vbgg6TSEp2CKNw7tIng2dEYOykVlMg1g4xAEWFoaGQ%3D%3D,"Men Casual Black Genuine Leather Wallet,  (5 Card Slots)"
,76% off,₹190,799,https://www.flipkart.com/white-bear-men-casual-tan-artificial-leather-wallet/p/itmf3zf2hsmvntej?pid=WCWER3B4VSYQC5CX&lid=LSTWCWER3B4VSYQC5CXF8EEG9&marketplace=FLIPKART&spotlightTagId=BestsellerId_reh%2Fcca%2Fh76&srno=b_6_201&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=31c990dd-fb37-4461-87b9-d1f412fb840e.WCWER3B4VSYQC5CX.SEARCH,"Men Casual Tan Artificial Leather Wallet,  (10 Card Slots)"
,80% off,₹398,"1,999",https://www.flipkart.com/rasso-men-tan-genuine-leather-wallet/p/itmfcgg2vbyyhzty?pid=WCWFCF74FHQFGJ7G&lid=LSTWCWFCF74FHQFGJ7GN3WTTS&marketplace=FLIPKART&srno=b_4_160&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtOhN9r870fT3J80WJBH5XEWt3yAOIGgIIUWezMh5WgenA%3D%3D,"Men Tan Genuine Leather Wallet,  (7 Card Slots)"
,85% off,₹149,999,https://www.flipkart.com/samtroh-men-formal-black-artificial-leather-wallet/p/itmfbcq3trjbmgfg?pid=WCWFBCNSX6RZZRGK&lid=LSTWCWFBCNSX6RZZRGKLGWAER&marketplace=FLIPKART&srno=b_4_157&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=502f44f7-713b-4e8f-8023-12efe3583b04.WCWFBCNSX6RZZRGK.SEARCH,"Men Formal Black Artificial Leather Wallet,  (3 Card Slots)"
,73% off,₹210,799,https://www.flipkart.com/wenzest-boys-black-artificial-leather-wallet/p/itmf5x6qgv8jng35?pid=WCWF5XFRH5JN57ZF&lid=LSTWCWF5XFRH5JN57ZFWFGLIN&marketplace=FLIPKART&srno=b_4_158&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=b5ca5f03-fe6e-491a-ac5f-e52b086ff569.WCWF5XFRH5JN57ZF.SEARCH,"Boys Black Artificial Leather Wallet,  (5 Card Slots)"
,78% off,₹219,999,https://www.flipkart.com/wildantler-boys-black-artificial-leather-wallet/p/itmf3zexhqqsjm59?pid=WCWEU6F92H7GUYZH&lid=LSTWCWEU6F92H7GUYZHFS18VQ&marketplace=FLIPKART&srno=b_8_282&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f5b0cad6-feaf-4b2c-a25c-2a4d988a60c2.WCWEU6F92H7GUYZH.SEARCH,"Boys Black Artificial Leather Wallet,  (5 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-casual-black-tan-artificial-leather-wallet/p/itmf3zfyj4ffrhjk?pid=WCWF38ZSEMZ5RYGC&lid=LSTWCWF38ZSEMZ5RYGCGT048P&marketplace=FLIPKART&srno=b_4_156&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=010b95fe-5677-43a1-b8e3-a1273c13ab9f.WCWF38ZSEMZ5RYGC.SEARCH,"Men Casual Black, Tan Artificial Leather Wallet,  (3 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqndr8vjgkxd?pid=WCWFEQGKRBGJHFBV&lid=LSTWCWFEQGKRBGJHFBVOHGI6F&marketplace=FLIPKART&srno=b_4_154&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtPF%2Bl0Jq9CdUjKagP035ajGfi2B5pJhpj3ZgjzrnNl2VQ%3D%3D,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,83% off,₹160,999,https://www.flipkart.com/dezire-crafts-men-formal-brown-artificial-leather-wallet/p/itmfa5deepvaat8v?pid=WCWFA59QBTUGU2X5&lid=LSTWCWFA59QBTUGU2X5IHOOS5&marketplace=FLIPKART&srno=b_4_155&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=322abda0-4150-42c1-989e-71049bbe84f5.WCWFA59QBTUGU2X5.SEARCH,"Men Formal Brown Artificial Leather Wallet,  (5 Card Slots)"
,84% off,₹199,"1,250",https://www.flipkart.com/wildantler-men-formal-black-genuine-leather-wallet/p/itmf3zeyvjsh67zc?pid=WCWEVMQSFE8YAH7Z&lid=LSTWCWEVMQSFE8YAH7ZYVB58F&marketplace=FLIPKART&srno=b_4_153&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=8248fb4a-4612-401d-a728-aa0aca7cd62c.WCWEVMQSFE8YAH7Z.SEARCH,"Men Formal Black Genuine Leather Wallet,  (4 Card Slots)"
,71% off,₹549,"1,920",https://www.flipkart.com/krosshorn-men-brown-genuine-leather-wallet/p/itmfa7crhk9ysh3z?pid=WCWFA77H5C8NESZW&lid=LSTWCWFA77H5C8NESZWNZWKBA&marketplace=FLIPKART&srno=b_4_159&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=75a70140-2d88-4ea1-88a5-400b59a6836e.WCWFA77H5C8NESZW.SEARCH,"Men Brown Genuine Leather Wallet,  (7 Card Slots)"
,80% off,₹197,999,https://www.flipkart.com/samtroh-men-formal-black-artificial-leather-wallet/p/itmf3zfyxzg2wjt8?pid=WCWF3A89FWHDQNNS&lid=LSTWCWF3A89FWHDQNNSJTUJSO&marketplace=FLIPKART&srno=b_4_152&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=d59d6f63-335e-436b-a4b9-5a795aa5a501.WCWF3A89FWHDQNNS.SEARCH,"Men Formal Black Artificial Leather Wallet,  (5 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqe5kxfvakwf?pid=WCWFEQAZBADDZZJM&lid=LSTWCWFEQAZBADDZZJMYEKBP8&marketplace=FLIPKART&srno=b_4_150&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtOde7bxhY87885Kk9PcOTpXUJk7Rcy2R%2FhCBz4l68eKqg%3D%3D,"Men Black Genuine Leather Wallet,  (8 Card Slots)"
